ABW,1970,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1970,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1970,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1971,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1971,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1971,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1972,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1972,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1972,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1973,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1973,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1973,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1974,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1974,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1974,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1975,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1975,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1975,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1976,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1976,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1976,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1977,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1977,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1977,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1978,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1978,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1978,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1979,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1979,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1979,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1980,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1980,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1980,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1981,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1981,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1981,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1982,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1982,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1982,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1983,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1983,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1983,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1984,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1984,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1984,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1985,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1985,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1985,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1986,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1986,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1986,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1987,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1987,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1987,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1988,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1988,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1988,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1989,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1989,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1989,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1990,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1990,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1990,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1991,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1991,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1991,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1992,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1992,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1992,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1993,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1993,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
ABW,1993,,,,,2.0000000000000000000000000,12.0000000000000000000000000,lower
ABW,1994,,,,,2.0000000000000000000000000,12.0000000000000000000000000,upper
ABW,1994,,,,,2.0000000000000000000000000,12.0000000000000000000000000,""
