ABW,1999,55.62500000000000000000,63.97436141967770000000,83.03302764892580000000,8
ABW,1999,55.62500000000000000000,63.97436141967770000000,83.03302764892580000000,6
ABW,1999,55.62500000000000000000,63.97436141967770000000,83.03302764892580000000,5
ABW,2000,62.76596069335940000000,66.45767974853520000000,85.34622192382810000000,8
ABW,2000,62.76596069335940000000,66.45767974853520000000,85.34622192382810000000,6
ABW,2000,62.76596069335940000000,66.45767974853520000000,85.34622192382810000000,5
ABW,2001,59.44699859619140000000,65.72007751464840000000,87.07164764404300000000,8
ABW,2001,59.44699859619140000000,65.72007751464840000000,87.07164764404300000000,6
ABW,2001,59.44699859619140000000,65.72007751464840000000,87.07164764404300000000,5
ABW,2002,60.71429061889650000000,66.42411804199220000000,83.96824645996090000000,8
ABW,2002,60.71429061889650000000,66.42411804199220000000,83.96824645996090000000,6
ABW,2002,60.71429061889650000000,66.42411804199220000000,83.96824645996090000000,5
ABW,2003,75.25772857666020000000,69.65725708007810000000,88.23529052734380000000,8
ABW,2003,75.25772857666020000000,69.65725708007810000000,88.23529052734380000000,6
ABW,2003,75.25772857666020000000,69.65725708007810000000,88.23529052734380000000,5
ABW,2004,73.25581359863280000000,70.66277313232420000000,86.28318786621090000000,8
ABW,2004,73.25581359863280000000,70.66277313232420000000,86.28318786621090000000,6
ABW,2004,73.25581359863280000000,70.66277313232420000000,86.28318786621090000000,5
ABW,2005,58.67346954345700000000,63.86021041870120000000,79.81109619140630000000,8
ABW,2005,58.67346954345700000000,63.86021041870120000000,79.81109619140630000000,6
ABW,2005,58.67346954345700000000,63.86021041870120000000,79.81109619140630000000,5
ABW,2006,60.23392105102540000000,61.99525070190430000000,79.30204772949220000000,8
ABW,2006,60.23392105102540000000,61.99525070190430000000,79.30204772949220000000,6
ABW,2006,60.23392105102540000000,61.99525070190430000000,79.30204772949220000000,5
ABW,2007,48.66070938110350000000,61.34968948364260000000,77.80171966552730000000,8
ABW,2007,48.66070938110350000000,61.34968948364260000000,77.80171966552730000000,6
ABW,2007,48.66070938110350000000,61.34968948364260000000,77.80171966552730000000,5
ABW,2008,52.15311050415040000000,67.64028167724610000000,79.91497802734380000000,8
ABW,2008,52.15311050415040000000,67.64028167724610000000,79.91497802734380000000,6
ABW,2008,52.15311050415040000000,67.64028167724610000000,79.91497802734380000000,5
ABW,2009,67.14975738525390000000,67.99375152587890000000,83.49726867675780000000,8
ABW,2009,67.14975738525390000000,67.99375152587890000000,83.49726867675780000000,6
ABW,2009,67.14975738525390000000,67.99375152587890000000,83.49726867675780000000,5
ABW,2010,63.97848892211910000000,67.36683654785160000000,83.24974822998050000000,8
ABW,2010,63.97848892211910000000,67.36683654785160000000,83.24974822998050000000,6
ABW,2010,63.97848892211910000000,67.36683654785160000000,83.24974822998050000000,5
ABW,2011,55.23809814453130000000,63.38610076904300000000,80.01902770996090000000,8
ABW,2011,55.23809814453130000000,63.38610076904300000000,80.01902770996090000000,6
ABW,2011,55.23809814453130000000,63.38610076904300000000,80.01902770996090000000,5
ABW,2012,61.45037841796880000000,64.54366302490230000000,81.60291290283200000000,8
ABW,2012,61.45037841796880000000,64.54366302490230000000,81.60291290283200000000,6
ABW,2012,61.45037841796880000000,64.54366302490230000000,81.60291290283200000000,5
ABW,2013,57.14286041259770000000,6.41509008407593000000,10.88082981109620000000,8
ABW,2013,57.14286041259770000000,6.41509008407593000000,10.88082981109620000000,6
ABW,2013,57.14286041259770000000,6.41509008407593000000,10.88082981109620000000,5
ABW,2013,57.14286041259770000000,6.41509008407593000000,10.88082981109620000000,7
ABW,2014,72.72727203369140000000,5.81947994232178000000,7.63359022140503000000,8
ABW,2014,72.72727203369140000000,5.81947994232178000000,7.63359022140503000000,6
ABW,2014,72.72727203369140000000,5.81947994232178000000,7.63359022140503000000,5
ABW,2014,72.72727203369140000000,5.81947994232178000000,7.63359022140503000000,7
AFG,2011,,17.49217987060550000000,44.94731903076170000000,8
AFG,2011,,17.49217987060550000000,44.94731903076170000000,6
AFG,2011,,17.49217987060550000000,44.94731903076170000000,5
AFG,2014,9.00901031494141000000,0.68639999628067000000,1.03076994419098000000,8
AFG,2014,9.00901031494141000000,0.68639999628067000000,1.03076994419098000000,6
AFG,2014,9.00901031494141000000,0.68639999628067000000,1.03076994419098000000,5
AFG,2014,9.00901031494141000000,0.68639999628067000000,1.03076994419098000000,7
ALB,1999,,1.75841999053955000000,0.40724000334739700000,8
ALB,1999,,1.75841999053955000000,0.40724000334739700000,6
ALB,1999,,1.75841999053955000000,0.40724000334739700000,5
ALB,2000,84.61537933349610000000,1.67797994613647000000,0.37869000434875500000,8
ALB,2000,84.61537933349610000000,1.67797994613647000000,0.37869000434875500000,6
ALB,2000,84.61537933349610000000,1.67797994613647000000,0.37869000434875500000,5
ALB,2001,,1.48389995098114000000,0.53832000494003300000,8
ALB,2001,,1.48389995098114000000,0.53832000494003300000,6
ALB,2001,,1.48389995098114000000,0.53832000494003300000,5
ALB,2002,,1.57326996326447000000,0.51758998632431000000,8
ALB,2002,,1.57326996326447000000,0.51758998632431000000,6
ALB,2002,,1.57326996326447000000,0.51758998632431000000,5
ALB,2003,82.86712646484380000000,1.70713996887207000000,0.64555001258850100000,8
ALB,2003,82.86712646484380000000,1.70713996887207000000,0.64555001258850100000,6
ALB,2003,82.86712646484380000000,1.70713996887207000000,0.64555001258850100000,5
ALB,2004,,1.56488001346588000000,0.95200002193450900000,8
ALB,2004,,1.56488001346588000000,0.95200002193450900000,6
ALB,2004,,1.56488001346588000000,0.95200002193450900000,5
