AFG,1971,0.00000000000000000000,6.00000000000000000000,7.00000000000000000000,13.74349021911620000000
AFG,1972,0.00000000000000000000,6.00000000000000000000,7.00000000000000000000,14.00463962554930000000
AFG,1973,0.00000000000000000000,6.00000000000000000000,7.00000000000000000000,14.54673004150390000000
AFG,1974,0.00000000000000000000,6.00000000000000000000,7.00000000000000000000,14.44661045074460000000
AFG,1975,0.00000000000000000000,6.00000000000000000000,6.00000000000000000000,15.02422046661380000000
AFG,1976,,6.00000000000000000000,6.00000000000000000000,15.42992019653320000000
AFG,1977,,6.00000000000000000000,6.00000000000000000000,16.04606056213380000000
AFG,1978,,6.00000000000000000000,6.00000000000000000000,16.45923995971680000000
AFG,1979,,6.00000000000000000000,6.00000000000000000000,
AFG,1980,0.00000000000000000000,6.00000000000000000000,7.00000000000000000000,18.06617927551270000000
AFG,1981,0.00000000000000000000,6.00000000000000000000,7.00000000000000000000,18.47080993652340000000
AFG,1982,0.00000000000000000000,6.00000000000000000000,7.00000000000000000000,32.38346862792970000000
AFG,1983,,6.00000000000000000000,7.00000000000000000000,
AFG,1984,0.00000000000000000000,6.00000000000000000000,7.00000000000000000000,30.97858047485350000000
ABW,2017,,,,
ABW,2020,,,,
ABW,2025,,,,
ABW,2030,,,,
ABW,2035,,,,
ABW,2040,,,,
ABW,2045,,,,
ABW,2050,,,,
ABW,2055,,,,
ABW,2060,,,,
ABW,2065,,,,
ABW,2070,,,,
ABW,2075,,,,
ABW,2080,,,,
ABW,2085,,,,
ABW,2090,,,,
ABW,2095,,,,
ABW,2100,,,,
AFG,1985,0.00000000000000000000,6.00000000000000000000,7.00000000000000000000,31.39768028259280000000
AFG,1986,0.00000000000000000000,6.00000000000000000000,7.00000000000000000000,33.86037063598630000000
AFG,1987,,6.00000000000000000000,7.00000000000000000000,
AFG,1988,0.00000000000000000000,6.00000000000000000000,7.00000000000000000000,32.14149093627920000000
AFG,1989,0.00000000000000000000,6.00000000000000000000,7.00000000000000000000,33.26158905029300000000
AFG,1990,,6.00000000000000000000,7.00000000000000000000,34.00202178955080000000
AFG,1991,,6.00000000000000000000,7.00000000000000000000,33.84170150756840000000
AFG,1992,,6.00000000000000000000,7.00000000000000000000,
AFG,1993,,6.00000000000000000000,7.00000000000000000000,24.52792930603030000000
AFG,1994,,6.00000000000000000000,7.00000000000000000000,31.67316055297850000000
AGO,1973,,4.00000000000000000000,6.00000000000000000000,
AGO,1974,,4.00000000000000000000,6.00000000000000000000,
AGO,1975,,4.00000000000000000000,6.00000000000000000000,
AGO,1976,,4.00000000000000000000,6.00000000000000000000,
AGO,1977,,4.00000000000000000000,6.00000000000000000000,
AGO,1978,,4.00000000000000000000,6.00000000000000000000,
AGO,1979,,4.00000000000000000000,6.00000000000000000000,
AFG,2016,,,,
AFG,2017,,,,
AFG,2020,,,,
AFG,2025,,,,
AFG,2030,,,,
AFG,2035,,,,
AFG,2040,,,,
AFG,2045,,,,
AFG,2050,,,,
AFG,2055,,,,
AFG,2060,,,,
AFG,2065,,,,
AFG,2070,,,,
AFG,2075,,,,
AFG,2080,,,,
AFG,2085,,,,
AFG,2090,,,,
AFG,2095,,,,
AFG,2100,,,,
AGO,1980,,4.00000000000000000000,6.00000000000000000000,
AGO,2017,,,,
AGO,2020,,,,
AGO,2025,,,,
AGO,2030,,,,
AGO,2035,,,,
AGO,2040,,,,
AGO,2045,,,,
AGO,2050,,,,
AGO,2055,,,,
AGO,2060,,,,
AGO,2065,,,,
AGO,2070,,,,
AGO,2075,,,,
AGO,2080,,,,
AGO,2085,,,,
AGO,2090,,,,
AGO,2095,,,,
AGO,2100,,,,
AGO,1981,0.00000000000000000000,4.00000000000000000000,6.00000000000000000000,
AGO,1982,0.00000000000000000000,4.00000000000000000000,6.00000000000000000000,46.75125885009770000000
AGO,1983,0.00000000000000000000,4.00000000000000000000,6.00000000000000000000,45.49316024780270000000
AGO,1984,0.00000000000000000000,4.00000000000000000000,6.00000000000000000000,
AGO,1985,0.00000000000000000000,4.00000000000000000000,6.00000000000000000000,
ALB,2017,,,,
ALB,2020,,,,
ALB,2025,,,,
ALB,2030,,,,
ALB,2035,,,,
ALB,2040,,,,
ALB,2045,,,,
ALB,2050,,,,
ALB,2055,,,,
ALB,2060,,,,
ALB,2065,,,,
ALB,2070,,,,
ALB,2075,,,,
ALB,2080,,,,
ALB,2085,,,,
ALB,2090,,,,
ALB,2095,,,,
ALB,2100,,,,
AGO,1986,,4.00000000000000000000,6.00000000000000000000,45.22985076904300000000
AGO,1987,,4.00000000000000000000,6.00000000000000000000,45.13420867919920000000
AGO,1988,,4.00000000000000000000,6.00000000000000000000,44.54734039306640000000
AGO,1989,,4.00000000000000000000,6.00000000000000000000,45.69493865966800000000
AGO,1990,,4.00000000000000000000,6.00000000000000000000,48.02434921264650000000
AGO,1991,,4.00000000000000000000,6.00000000000000000000,48.02278137207030000000
AGO,1992,,4.00000000000000000000,6.00000000000000000000,46.47721099853520000000
AGO,1993,,4.00000000000000000000,6.00000000000000000000,
AGO,1994,,4.00000000000000000000,6.00000000000000000000,
AGO,1995,,4.00000000000000000000,6.00000000000000000000,
AGO,1996,,4.00000000000000000000,6.00000000000000000000,
AGO,1997,,4.00000000000000000000,6.00000000000000000000,
AGO,1998,5.22377014160156000000,4.00000000000000000000,6.00000000000000000000,45.57519912719730000000
AGO,1999,,4.00000000000000000000,6.00000000000000000000,
AGO,2000,,4.00000000000000000000,6.00000000000000000000,
AGO,2001,,4.00000000000000000000,6.00000000000000000000,
