AUS,2000,science,32.90851974487300000000,37.33893966674800000000
AUS,2000,technology,32.90851974487300000000,
AUS,2001,agriculture,30.58608055114750000000,38.33557891845700000000
AUS,2001,unspecified,30.58608055114750000000,38.33557891845700000000
AUS,2001,services,30.58608055114750000000,38.33557891845700000000
AUS,2001,education,30.58608055114750000000,38.33557891845700000000
AUS,2001,health,30.58608055114750000000,38.33557891845700000000
AUS,2001,arts,30.58608055114750000000,38.33557891845700000000
AUS,2001,science,30.58608055114750000000,38.33557891845700000000
AUS,2001,technology,30.58608055114750000000,
AUS,2002,agriculture,30.80875968933110000000,34.87429046630860000000
AUS,2002,unspecified,30.80875968933110000000,34.87429046630860000000
AUS,2002,services,30.80875968933110000000,34.87429046630860000000
AUS,2002,education,30.80875968933110000000,34.87429046630860000000
AUS,2002,health,30.80875968933110000000,34.87429046630860000000
AUS,2002,arts,30.80875968933110000000,34.87429046630860000000
AUS,2002,science,30.80875968933110000000,34.87429046630860000000
AUS,2002,technology,30.80875968933110000000,
AUS,2003,agriculture,30.45239067077640000000,34.56641006469730000000
AUS,2003,unspecified,30.45239067077640000000,34.56641006469730000000
AUS,2003,services,30.45239067077640000000,34.56641006469730000000
AUS,2003,education,30.45239067077640000000,34.56641006469730000000
AUS,2003,health,30.45239067077640000000,34.56641006469730000000
AUS,2003,arts,30.45239067077640000000,34.56641006469730000000
AUS,2003,science,30.45239067077640000000,34.56641006469730000000
AUS,2003,technology,30.45239067077640000000,
AUS,2004,agriculture,,34.07823181152340000000
AUS,2004,unspecified,,34.07823181152340000000
AUS,2004,services,,34.07823181152340000000
AUS,2004,education,,34.07823181152340000000
AUS,2004,health,,34.07823181152340000000
AUS,2004,arts,,34.07823181152340000000
AUS,2004,science,,34.07823181152340000000
AUS,2005,agriculture,31.33731079101560000000,34.15472030639650000000
AUS,2005,unspecified,31.33731079101560000000,34.15472030639650000000
AUS,2005,services,31.33731079101560000000,34.15472030639650000000
AUS,2005,education,31.33731079101560000000,34.15472030639650000000
AUS,2005,health,31.33731079101560000000,34.15472030639650000000
AUS,2005,arts,31.33731079101560000000,34.15472030639650000000
AUS,2005,science,31.33731079101560000000,34.15472030639650000000
AUS,2005,technology,31.33731079101560000000,
AUS,2006,agriculture,30.09810066223140000000,34.93732833862300000000
AUS,2006,unspecified,30.09810066223140000000,34.93732833862300000000
AUS,2006,services,30.09810066223140000000,34.93732833862300000000
AUS,2006,education,30.09810066223140000000,34.93732833862300000000
AUS,2006,health,30.09810066223140000000,34.93732833862300000000
AUS,2006,arts,30.09810066223140000000,34.93732833862300000000
AUS,2006,science,30.09810066223140000000,34.93732833862300000000
AUS,2006,technology,30.09810066223140000000,
AUS,2007,agriculture,30.95767974853520000000,35.68878173828130000000
AUS,2007,unspecified,30.95767974853520000000,35.68878173828130000000
AUS,2007,services,30.95767974853520000000,35.68878173828130000000
AUS,2007,education,30.95767974853520000000,35.68878173828130000000
AUS,2007,health,30.95767974853520000000,35.68878173828130000000
AUS,2007,arts,30.95767974853520000000,35.68878173828130000000
AUS,2007,science,30.95767974853520000000,35.68878173828130000000
AUS,2007,technology,30.95767974853520000000,
AUS,2008,agriculture,30.32085990905760000000,36.01586151123050000000
AUS,2008,unspecified,30.32085990905760000000,36.01586151123050000000
AUS,2008,services,30.32085990905760000000,36.01586151123050000000
AUS,2008,education,30.32085990905760000000,36.01586151123050000000
AUS,2008,health,30.32085990905760000000,36.01586151123050000000
AUS,2008,arts,30.32085990905760000000,36.01586151123050000000
AUS,2008,science,30.32085990905760000000,36.01586151123050000000
AUS,2008,technology,30.32085990905760000000,
AUS,2009,agriculture,29.97890090942380000000,36.26288986206050000000
AUS,2009,unspecified,29.97890090942380000000,36.26288986206050000000
AUS,2009,services,29.97890090942380000000,36.26288986206050000000
AUS,2009,education,29.97890090942380000000,36.26288986206050000000
AUS,2009,health,29.97890090942380000000,36.26288986206050000000
AUS,2009,arts,29.97890090942380000000,36.26288986206050000000
AUS,2009,science,29.97890090942380000000,36.26288986206050000000
AUS,2009,technology,29.97890090942380000000,
AUS,2010,agriculture,29.32242012023930000000,36.53300094604490000000
AUS,2010,unspecified,29.32242012023930000000,36.53300094604490000000
AUS,2010,services,29.32242012023930000000,36.53300094604490000000
AUS,2010,education,29.32242012023930000000,36.53300094604490000000
AUS,2010,health,29.32242012023930000000,36.53300094604490000000
AUS,2010,arts,29.32242012023930000000,36.53300094604490000000
AUS,2010,science,29.32242012023930000000,36.53300094604490000000
AUS,2010,technology,29.32242012023930000000,
AUS,2011,agriculture,29.10416984558110000000,37.14625930786130000000
AUS,2011,unspecified,29.10416984558110000000,37.14625930786130000000
AUS,2011,services,29.10416984558110000000,37.14625930786130000000
AUS,2011,education,29.10416984558110000000,37.14625930786130000000
AUS,2011,health,29.10416984558110000000,37.14625930786130000000
AUS,2011,arts,29.10416984558110000000,37.14625930786130000000
AUS,2011,science,29.10416984558110000000,37.14625930786130000000
AUS,2011,technology,29.10416984558110000000,
AUS,2012,agriculture,,37.02666091918950000000
AUS,2012,unspecified,,37.02666091918950000000
AUS,2012,services,,37.02666091918950000000
AUS,2012,education,,37.02666091918950000000
AUS,2012,health,,37.02666091918950000000
AUS,2012,arts,,37.02666091918950000000
AUS,2012,science,,37.02666091918950000000
AUS,2013,agriculture,,36.63573837280270000000
AUS,2013,unspecified,,36.63573837280270000000
AUS,2013,services,,36.63573837280270000000
AUS,2013,education,,36.63573837280270000000
AUS,2013,health,,36.63573837280270000000
AUS,2013,arts,,36.63573837280270000000
